product_id,base_cost,competitor_price,sales_last_30_days
widget_38106,76.21,183.61,2535
widget_38107,21.06,35.53,2904
widget_38108,131.5,181.23,2790
widget_38109,18.67,28.85,3766
widget_38110,132.37,184.63,938
widget_38111,98.0,226.74,1432
widget_38112,96.62,193.67,2209
widget_38113,94.0,223.58,2943
widget_38114,55.29,81.66,2148
widget_38115,12.04,25.6,3763
widget_38116,53.57,119.32,1214
widget_38117,49.05,85.4,2742
widget_38118,78.86,120.44,2227
widget_38119,29.06,62.76,428
widget_38120,106.88,174.07,3775
widget_38121,119.08,264.46,2495
widget_38122,129.72,323.67,3389
widget_38123,59.03,72.85,4785
widget_38124,24.48,36.55,3784
widget_38125,30.72,68.9,4225
widget_38126,138.85,170.93,1448
widget_38127,96.29,221.67,111
widget_38128,135.94,191.33,1910
widget_38129,121.08,301.04,1444
widget_38130,118.06,216.43,2509
widget_38131,102.9,221.75,4037
widget_38132,57.5,126.54,3335
widget_38133,137.94,305.4,2459
widget_38134,147.35,346.56,2084
widget_38135,148.37,370.59,1335
widget_38136,22.55,30.11,4708
widget_38137,110.28,243.8,157
widget_38138,80.45,160.65,4424
widget_38139,114.53,171.16,4052
widget_38140,13.73,29.27,2485
widget_38141,31.23,56.71,4594
widget_38142,87.01,162.39,2576
widget_38143,10.49,22.17,954
widget_38144,93.19,226.52,1189
widget_38145,90.42,179.2,3817
widget_38146,114.27,162.02,4462
widget_38147,14.16,28.2,4642
widget_38148,87.6,113.24,236
widget_38149,124.23,171.08,832
widget_38150,96.6,217.79,3941
widget_38151,24.95,30.94,1066
widget_38152,108.07,179.57,2015
widget_38153,116.52,277.74,2770
widget_38154,41.96,57.34,1224
widget_38155,141.98,279.17,1548
widget_38156,6.67,12.98,4142
widget_38157,37.7,91.67,271
widget_38158,96.37,231.33,2347
widget_38159,61.78,104.38,3295
widget_38160,132.0,267.05,2768
widget_38161,116.47,199.66,3876
widget_38162,36.54,60.19,2265
widget_38163,71.99,132.94,3611
widget_38164,48.3,65.76,4413
widget_38165,99.45,219.59,477
widget_38166,83.79,132.04,3861
widget_38167,91.53,144.2,2624
widget_38168,63.77,91.27,1168
widget_38169,127.98,289.92,4456
widget_38170,34.98,80.45,3798
widget_38171,11.09,18.79,4712
widget_38172,114.24,255.73,3113
widget_38173,73.3,179.62,3581
widget_38174,69.99,119.44,3024
widget_38175,22.86,52.24,1868
widget_38176,132.44,260.36,1720
widget_38177,137.1,315.97,2640
widget_38178,46.56,105.15,1752
widget_38179,8.25,13.79,4041
widget_38180,23.24,55.27,3027
widget_38181,73.69,162.87,4385
widget_38182,15.56,21.83,2925
widget_38183,143.64,340.03,1827
widget_38184,98.05,164.13,2029
widget_38185,118.39,291.89,4219
widget_38186,128.42,235.48,4561
widget_38187,21.5,33.86,614
widget_38188,66.63,121.43,3864
widget_38189,79.05,179.4,1678
widget_38190,22.02,32.88,4454
widget_38191,98.47,124.67,749
widget_38192,105.3,156.0,3241
widget_38193,109.07,189.26,1333
widget_38194,114.01,283.45,3434
widget_38195,101.09,215.67,611
widget_38196,49.56,94.1,3044
widget_38197,92.6,139.41,2433
widget_38198,106.03,246.59,2292
widget_38199,23.64,34.72,3844
widget_38200,127.53,306.9,3172
widget_38201,115.45,144.56,2323
widget_38202,142.94,260.0,1151
widget_38203,100.62,231.29,161
widget_38204,109.31,209.68,109
widget_38205,12.07,17.08,3405
widget_38206,92.39,145.16,2670
widget_38207,79.17,121.14,1036
widget_38208,13.92,33.01,4810
widget_38209,37.84,49.34,3328
widget_38210,8.22,16.93,2396
widget_38211,112.92,165.17,2430
widget_38212,101.5,250.2,4145
widget_38213,39.63,75.03,4190
widget_38214,89.74,209.5,2182
widget_38215,72.86,98.79,602
widget_38216,100.13,222.06,2619
widget_38217,50.98,108.42,4430
widget_38218,62.8,150.81,3302
widget_38219,122.3,255.33,1896
widget_38220,136.34,286.92,4136
widget_38221,131.73,309.63,2155
widget_38222,92.17,117.05,2405
widget_38223,13.29,24.08,4444
widget_38224,69.69,115.4,1075
widget_38225,88.54,122.68,3141
widget_38226,81.96,178.44,3729
widget_38227,147.77,319.46,4406
widget_38228,96.01,118.72,1409
widget_38229,83.1,192.14,1341
widget_38230,102.76,197.67,2857
widget_38231,32.77,44.81,4253
widget_38232,106.26,209.42,4522
widget_38233,58.78,96.25,4973
widget_38234,10.83,22.09,3748
widget_38235,116.28,276.54,4404
widget_38236,58.37,107.61,807
widget_38237,39.52,57.38,1667
widget_38238,136.67,214.38,2540
widget_38239,91.58,174.34,2728
widget_38240,134.69,237.01,2352
widget_38241,5.89,9.09,1061
widget_38242,8.39,16.55,978
widget_38243,101.92,251.75,3801
widget_38244,48.94,103.77,2018
widget_38245,107.79,264.49,2037
widget_38246,27.45,45.67,2449
widget_38247,94.8,229.31,1349
widget_38248,101.23,162.27,4453
widget_38249,87.84,163.14,1852
widget_38250,101.54,247.32,4987
widget_38251,28.91,56.44,2185
widget_38252,123.18,189.69,132
widget_38253,127.65,219.66,742
widget_38254,84.8,140.32,4861
widget_38255,31.99,60.79,2573
widget_38256,66.91,144.48,4420
widget_38257,70.4,173.0,2159
widget_38258,28.27,37.34,2303
widget_38259,36.74,82.08,1250
widget_38260,137.47,202.92,3520
widget_38261,47.04,106.01,3340
widget_38262,113.38,151.86,2635
widget_38263,103.83,186.8,3894
widget_38264,134.11,246.06,3597
widget_38265,65.72,106.26,4319
widget_38266,15.43,22.39,4391
widget_38267,71.34,177.62,1790
widget_38268,110.13,163.94,1108
widget_38269,61.54,149.85,1931
widget_38270,133.04,252.38,4152
widget_38271,22.68,55.47,3327
widget_38272,70.82,165.07,695
widget_38273,84.94,157.29,2851
widget_38274,131.06,312.8,4056
widget_38275,55.33,74.15,4667
widget_38276,135.59,239.75,3030
widget_38277,142.03,236.07,3189
widget_38278,52.76,115.46,3703
widget_38279,32.92,42.53,4570
widget_38280,8.62,10.51,2316
widget_38281,141.85,208.43,677
widget_38282,75.71,134.3,1893
widget_38283,82.17,103.8,3500
widget_38284,7.59,9.41,1156
widget_38285,129.49,183.73,3467
widget_38286,94.58,190.73,1272
widget_38287,49.64,109.09,458
widget_38288,37.99,50.92,3290
widget_38289,116.3,234.29,436
widget_38290,5.95,7.7,4475
widget_38291,135.4,234.31,2787
widget_38292,80.16,181.06,4917
widget_38293,46.9,64.28,3696
widget_38294,43.18,103.35,4201
widget_38295,89.61,137.98,1292
widget_38296,61.14,141.94,2126
widget_38297,96.75,153.8,407
widget_38298,94.35,123.21,1112
widget_38299,141.76,217.8,4487
widget_38300,35.18,74.45,3716
widget_38301,96.85,240.43,1113
widget_38302,73.87,140.65,2412
widget_38303,36.43,83.4,1319
widget_38304,69.86,144.69,2065
widget_38305,23.4,45.85,1652
widget_38306,70.68,88.57,2144
widget_38307,13.38,30.14,1772
widget_38308,106.5,199.99,2856
widget_38309,25.39,41.29,2385
widget_38310,7.82,11.97,3201
widget_38311,107.68,172.74,4801
widget_38312,11.03,18.69,3865
widget_38313,116.8,179.3,3319
widget_38314,34.84,68.46,4205
widget_38315,104.0,137.48,4756
widget_38316,78.73,99.22,4223
widget_38317,74.94,91.26,3244
widget_38318,106.26,199.05,1464
widget_38319,29.06,72.0,2718
widget_38320,42.0,90.03,4226
widget_38321,46.93,70.4,4940
widget_38322,20.63,41.57,204
widget_38323,20.71,37.91,2824
widget_38324,68.7,145.82,1385
widget_38325,93.4,158.68,2344
widget_38326,105.89,263.4,2183
widget_38327,84.75,187.98,1188
widget_38328,26.68,34.25,4529
widget_38329,139.75,338.11,4930
widget_38330,125.77,151.39,322
widget_38331,139.93,250.79,2789
widget_38332,10.59,19.16,1995
widget_38333,40.26,57.01,4284
widget_38334,135.54,186.92,3882
widget_38335,149.33,273.16,4600
widget_38336,52.67,113.51,3382
widget_38337,95.17,159.36,4923
widget_38338,118.85,226.1,3492
widget_38339,86.39,109.45,677
widget_38340,16.22,20.03,1164
widget_38341,91.08,137.41,4041
widget_38342,102.43,247.96,4708
widget_38343,92.39,214.29,4093
widget_38344,90.5,211.83,4223
widget_38345,74.18,144.66,1758
widget_38346,46.97,80.32,4697
widget_38347,20.89,42.55,1377
widget_38348,77.99,134.31,3190
widget_38349,33.52,75.25,2941
widget_38350,72.97,174.32,663
widget_38351,46.62,76.55,4735
widget_38352,73.39,105.32,3977
widget_38353,28.0,60.0,2246
widget_38354,124.25,151.47,3333
widget_38355,24.56,43.75,1385
widget_38356,30.27,39.53,2032
widget_38357,133.19,257.28,4390
widget_38358,84.03,145.65,4690
widget_38359,72.55,140.57,1000
widget_38360,35.97,80.74,4732
widget_38361,112.6,267.8,3059
widget_38362,99.46,215.72,1849
widget_38363,22.06,41.95,4733
widget_38364,44.44,105.44,2953
widget_38365,100.24,165.77,3381
widget_38366,75.46,168.81,2621
widget_38367,17.93,38.06,4796
widget_38368,119.07,239.24,4562
widget_38369,93.45,128.66,3488
widget_38370,18.56,26.93,2037
widget_38371,56.91,120.22,4359
widget_38372,28.65,68.41,105
widget_38373,133.02,258.88,4303
widget_38374,116.82,152.35,538
widget_38375,25.58,43.87,3190
widget_38376,51.14,92.25,1555
widget_38377,35.86,84.87,2230
widget_38378,87.84,179.67,3509
widget_38379,146.33,223.0,4321
widget_38380,22.33,45.51,1925
widget_38381,89.73,162.47,4405
widget_38382,99.02,135.23,124
widget_38383,13.07,29.73,4463
widget_38384,94.68,153.62,431
widget_38385,141.06,234.63,433
widget_38386,140.5,348.03,4488
widget_38387,46.4,66.87,3653
widget_38388,118.24,257.96,2310
widget_38389,45.51,81.11,3356
widget_38390,14.15,26.69,4264
widget_38391,17.93,42.12,4740
widget_38392,107.85,246.53,4725
widget_38393,84.14,139.05,4952
widget_38394,122.98,258.85,554
widget_38395,91.91,222.29,3763
widget_38396,109.7,235.64,3330
widget_38397,77.92,109.01,4998
widget_38398,42.29,87.09,4921
widget_38399,147.19,202.25,2755
widget_38400,50.87,103.71,925
widget_38401,149.02,292.61,334
widget_38402,108.0,261.08,2707
widget_38403,28.7,69.54,303
widget_38404,119.29,223.45,3038
widget_38405,18.49,33.07,4223
widget_38406,20.78,25.23,2651
widget_38407,120.04,270.76,1584
widget_38408,30.47,75.22,3529
widget_38409,122.5,176.36,2664
widget_38410,141.27,352.24,2743
widget_38411,127.68,218.77,349
widget_38412,141.8,311.36,1212
widget_38413,140.77,187.51,4445
widget_38414,133.88,186.45,4406
widget_38415,17.62,29.41,1410
widget_38416,21.95,49.24,2319
widget_38417,46.2,66.2,2831
widget_38418,76.35,175.92,4223
widget_38419,120.57,153.2,313
widget_38420,94.03,167.81,302
widget_38421,54.92,100.22,1813
widget_38422,122.01,248.17,3480
widget_38423,102.01,228.6,1413
widget_38424,69.01,131.3,4018
widget_38425,54.91,120.75,1577
widget_38426,15.77,26.28,572
widget_38427,104.39,176.66,1377
widget_38428,103.8,208.91,3117
widget_38429,115.14,165.21,1415
widget_38430,36.0,85.5,133
widget_38431,104.08,240.17,272
widget_38432,65.14,94.22,4286
widget_38433,42.09,87.69,3623
widget_38434,38.44,69.73,4788
widget_38435,14.9,33.97,3466
widget_38436,136.88,214.65,4834
widget_38437,119.8,272.1,711
widget_38438,64.2,90.38,2177
widget_38439,138.49,254.65,2994
widget_38440,88.54,109.48,4188
widget_38441,27.29,66.03,735
widget_38442,86.49,185.31,3527
widget_38443,65.32,149.16,1295
widget_38444,12.29,17.6,2226
widget_38445,85.84,212.51,1167
widget_38446,136.4,291.26,4650
widget_38447,148.54,260.15,3477
widget_38448,63.02,155.84,3848
widget_38449,73.01,177.96,740
widget_38450,35.9,80.42,484
widget_38451,101.09,186.97,2936
widget_38452,133.41,223.85,2904
widget_38453,59.98,75.37,4024
widget_38454,128.08,275.86,231
widget_38455,69.66,162.93,2989
widget_38456,67.74,125.02,2634
widget_38457,27.7,45.8,4136
widget_38458,62.05,155.07,3977
widget_38459,17.77,42.16,377
widget_38460,11.63,14.19,4288
widget_38461,132.63,225.46,4895
widget_38462,56.36,124.45,3717
widget_38463,118.65,275.25,2910
widget_38464,74.88,183.44,1889
widget_38465,71.4,96.53,398
widget_38466,111.48,253.71,4593
widget_38467,79.32,185.93,1111
widget_38468,23.02,41.44,2430
widget_38469,55.54,119.89,236
widget_38470,104.04,225.67,923
widget_38471,148.04,270.44,193
widget_38472,40.76,80.2,3193
widget_38473,21.07,38.07,4045
widget_38474,121.44,228.2,237
widget_38475,117.62,197.7,1599
widget_38476,146.02,185.03,1652
widget_38477,98.73,243.06,696
widget_38478,128.43,234.3,3809
widget_38479,78.69,102.43,1606
widget_38480,74.12,95.47,3418
widget_38481,45.48,59.3,1768
widget_38482,93.08,126.04,2174
widget_38483,70.77,154.98,3357
widget_38484,119.71,179.31,844
widget_38485,102.67,229.74,895
widget_38486,7.69,13.33,770
widget_38487,78.29,173.82,1962
widget_38488,81.4,132.86,2167
widget_38489,137.81,291.29,1945
widget_38490,8.68,17.14,4286
widget_38491,27.16,67.23,4333
widget_38492,143.73,288.83,676
widget_38493,79.0,146.08,4869
widget_38494,80.9,145.02,3260
widget_38495,139.59,199.12,4672
widget_38496,133.18,285.7,2816
widget_38497,67.75,137.29,4095
widget_38498,67.76,100.18,3388
widget_38499,147.27,253.13,1221
widget_38500,144.71,276.51,3630
widget_38501,86.22,147.69,4214
widget_38502,88.66,146.9,1967
widget_38503,13.81,25.32,2675
widget_38504,48.58,67.09,2663
widget_38505,110.83,251.55,1494
widget_38506,125.73,290.61,2711
widget_38507,65.79,145.04,2470
widget_38508,102.77,227.15,717
widget_38509,139.43,232.64,270
widget_38510,135.2,188.65,2671
widget_38511,93.18,159.88,2277
widget_38512,23.99,50.88,651
widget_38513,83.14,168.73,811
widget_38514,59.96,129.83,2252
widget_38515,50.88,99.95,316
widget_38516,31.94,74.17,3503
widget_38517,136.37,187.71,2222
widget_38518,75.62,157.05,2982
widget_38519,26.45,51.53,2000
widget_38520,63.59,88.1,204
widget_38521,91.32,142.73,2379
widget_38522,67.23,106.19,4732
widget_38523,47.23,115.49,979
widget_38524,64.51,95.28,3036
widget_38525,130.54,188.59,2716
widget_38526,22.92,41.69,1406
widget_38527,40.65,62.83,1318
widget_38528,13.6,22.4,1341
widget_38529,142.94,315.35,4228
widget_38530,83.95,144.73,691
widget_38531,148.42,326.11,626
widget_38532,130.53,168.36,2531
widget_38533,78.31,128.78,123
widget_38534,47.94,81.31,1709
widget_38535,10.23,17.19,1564
widget_38536,93.34,131.58,239
widget_38537,32.05,42.74,4983
widget_38538,31.7,59.13,1817
widget_38539,13.44,32.4,2882
widget_38540,78.51,133.56,1802
widget_38541,106.78,156.35,4617
widget_38542,22.53,29.51,2420
widget_38543,124.44,159.27,3131
widget_38544,148.29,202.23,828
widget_38545,49.24,65.82,4662
widget_38546,72.38,166.24,1601
widget_38547,123.58,300.6,3687
widget_38548,94.49,155.33,3464
widget_38549,114.27,273.62,3921
widget_38550,14.37,35.17,3376
widget_38551,122.19,261.32,583
widget_38552,81.99,129.15,1551
widget_38553,119.06,163.75,3489
widget_38554,41.01,101.47,1734
widget_38555,119.87,206.72,377
widget_38556,34.75,59.05,409
widget_38557,88.18,165.93,3190
widget_38558,93.69,122.02,1710
widget_38559,49.87,73.28,2788
widget_38560,107.59,227.27,380
widget_38561,48.35,116.18,251
widget_38562,72.52,169.61,4385
widget_38563,63.09,137.75,1304
widget_38564,105.53,142.96,1675
widget_38565,120.24,284.24,4624
widget_38566,48.26,69.23,4184
widget_38567,14.84,29.29,2374
widget_38568,137.61,341.16,3155
widget_38569,107.4,180.88,4412
widget_38570,81.52,140.56,465
widget_38571,131.12,216.42,924
widget_38572,15.02,22.65,3759
widget_38573,135.59,209.26,3212
widget_38574,99.66,247.16,4268
widget_38575,36.7,81.03,2695
widget_38576,97.45,214.14,4138
widget_38577,41.88,69.4,1469
widget_38578,125.34,154.2,944
widget_38579,101.33,146.77,1195
widget_38580,9.94,21.18,3207
widget_38581,133.87,215.49,2029
widget_38582,28.94,45.66,338
widget_38583,15.46,28.22,2028
widget_38584,99.94,123.26,1321
widget_38585,114.31,225.81,2613
widget_38586,27.82,58.27,1226
widget_38587,87.5,130.02,1757
widget_38588,149.4,291.65,337
widget_38589,96.66,201.41,2850
widget_38590,89.12,209.53,4083
widget_38591,120.45,153.48,1287
widget_38592,100.99,195.14,1858
widget_38593,37.35,51.13,2969
widget_38594,120.39,158.13,4468
widget_38595,82.24,119.3,1488
widget_38596,144.06,232.0,350
widget_38597,63.56,123.02,318
widget_38598,139.63,330.08,4644
widget_38599,100.98,228.92,4306
widget_38600,60.36,79.85,1275
widget_38601,91.63,152.14,4631
widget_38602,15.99,35.32,3909
widget_38603,112.33,173.8,4170
widget_38604,58.25,82.66,2184
widget_38605,55.98,138.28,1929
widget_38606,94.84,168.0,1145
widget_38607,132.26,229.49,2009
widget_38608,89.58,172.0,3396
widget_38609,92.92,204.72,2243
widget_38610,141.69,177.28,3092
widget_38611,75.63,170.43,4261
widget_38612,95.06,193.23,3759
widget_38613,49.96,60.87,3168
widget_38614,10.55,25.77,3539
widget_38615,56.98,109.19,2587
widget_38616,116.23,155.16,1945
widget_38617,32.11,79.4,3922
widget_38618,134.01,294.54,3230
widget_38619,133.19,326.08,4999
widget_38620,55.8,79.46,227
widget_38621,101.67,206.78,3003
widget_38622,100.9,175.96,2950
widget_38623,6.26,14.41,2392
widget_38624,131.39,250.65,1793
widget_38625,116.99,206.01,1877
widget_38626,45.76,57.68,2094
widget_38627,31.26,51.99,1720
widget_38628,132.05,225.97,2418
widget_38629,84.23,110.9,1275
widget_38630,144.98,289.58,2155
widget_38631,96.82,136.73,3483
widget_38632,111.66,183.6,971
widget_38633,20.27,35.17,1928
widget_38634,111.58,245.46,3450
widget_38635,82.5,133.01,3152
widget_38636,45.49,60.81,4120
widget_38637,7.98,11.83,1717
widget_38638,92.49,186.91,3216
widget_38639,75.08,138.53,4141
widget_38640,148.48,311.13,1760
widget_38641,47.84,110.11,4667
widget_38642,69.71,128.08,4074
widget_38643,88.14,146.14,310
widget_38644,142.49,272.33,2770
widget_38645,41.47,99.35,4955
widget_38646,113.22,189.47,3846
widget_38647,23.17,29.64,3287
widget_38648,77.35,95.07,3275
widget_38649,133.84,271.35,4896
widget_38650,14.61,35.15,810
widget_38651,106.22,249.43,389
widget_38652,67.73,129.29,4209
widget_38653,147.65,359.46,1159
widget_38654,108.6,170.65,1244
widget_38655,147.3,179.55,2315
widget_38656,99.0,131.02,3608
widget_38657,115.22,245.91,700
widget_38658,125.41,294.36,1634
widget_38659,145.66,272.85,2360
widget_38660,41.65,75.74,4259
widget_38661,11.71,24.82,4362
widget_38662,7.51,16.8,176
widget_38663,104.67,232.41,552
widget_38664,10.15,23.41,2234
widget_38665,119.94,155.23,3007
widget_38666,101.38,178.47,2497
widget_38667,20.02,24.98,4928
widget_38668,30.33,40.22,1870
widget_38669,73.99,118.95,2640
widget_38670,57.59,102.49,4386
widget_38671,134.71,309.26,417
widget_38672,38.45,73.18,2964
widget_38673,142.98,306.66,2623
widget_38674,16.22,38.33,205
widget_38675,100.62,202.35,3904
widget_38676,136.01,307.5,3317
widget_38677,72.75,172.57,3430
widget_38678,6.27,11.84,3432
widget_38679,69.28,93.56,2695
widget_38680,112.79,203.71,3795
widget_38681,117.42,152.33,3429
widget_38682,98.65,236.06,3782
widget_38683,64.55,132.59,1456
widget_38684,73.53,124.46,2083
widget_38685,133.44,256.73,3097
widget_38686,38.14,78.98,1765
widget_38687,86.99,203.66,2743
widget_38688,106.9,221.96,1554
widget_38689,71.69,154.16,1409
widget_38690,88.42,170.26,2001
widget_38691,98.72,230.8,4757
widget_38692,59.36,74.62,616
widget_38693,113.08,173.85,4190
widget_38694,7.79,17.03,3684
widget_38695,11.81,15.81,4624
widget_38696,93.41,170.16,3533
widget_38697,29.33,70.36,1239
widget_38698,17.12,28.31,4022
widget_38699,127.19,161.07,1160
widget_38700,7.83,12.46,1541
widget_38701,55.59,122.65,3878
widget_38702,20.95,48.68,3709
widget_38703,81.62,158.54,147
widget_38704,30.14,41.37,2684
widget_38705,95.16,131.85,3699
widget_38706,69.98,95.86,3770
widget_38707,15.54,24.21,189
widget_38708,80.68,157.02,470
widget_38709,109.46,162.03,990
widget_38710,146.35,264.33,570
widget_38711,20.3,50.35,3790
widget_38712,131.83,189.64,2363
widget_38713,55.69,83.09,1014
widget_38714,107.06,169.15,3437
widget_38715,38.53,59.34,436
widget_38716,5.75,12.82,3789
widget_38717,130.42,200.11,4371
widget_38718,145.47,306.47,4988
widget_38719,88.56,141.68,2245
widget_38720,81.18,136.67,2713
widget_38721,136.59,203.37,3034
widget_38722,65.3,148.14,3353
widget_38723,134.05,312.73,1487
widget_38724,93.94,231.33,2019
widget_38725,106.06,228.52,3765
widget_38726,132.6,323.55,3288
widget_38727,23.83,52.28,3573
widget_38728,100.71,245.27,4363
widget_38729,94.27,142.17,124
widget_38730,132.21,302.61,4725
widget_38731,105.99,142.62,3748
widget_38732,72.85,109.94,2564
widget_38733,94.79,151.8,2699
widget_38734,68.92,113.65,3305
widget_38735,113.28,237.25,1808
widget_38736,44.6,110.02,3641
widget_38737,18.67,42.87,3194
widget_38738,11.86,28.82,1648
widget_38739,144.13,218.1,1784
widget_38740,100.99,147.5,1705
widget_38741,58.31,137.64,1038
widget_38742,53.17,120.76,606
widget_38743,117.78,261.87,2840
widget_38744,136.44,290.8,796
